id,name,short_description,long_description,features,category,image_url,price,created_on,updated_on
64,Organizer Desk Mat Model-64,High quality organizer desk mat model-64 built for daily use and durability.,Experience premium performance with the Organizer Desk Mat Model-64. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v64,others,https://images.unsplash.com/photo-1542291026-7eec264c27ff?auto=format&fit=crop&w=500&q=80&sig=64,56340.75,2026-03-04 00:00:00,2026-03-04 00:00:00
65,Toaster Kettle Model-65,High quality toaster kettle model-65 built for daily use and durability.,Experience premium performance with the Toaster Kettle Model-65. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v65,kitchen,https://images.unsplash.com/photo-1621972750749-0fbb1abb7736?auto=format&fit=crop&w=500&q=80&sig=65,29851.56,2026-03-17 22:00:00,2026-03-20 22:00:00
66,Backpack Classic Model-66,High quality backpack classic model-66 built for daily use and durability.,Experience premium performance with the Backpack Classic Model-66. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v66,others,https://images.unsplash.com/photo-1505797149-43b0069ec26b?auto=format&fit=crop&w=500&q=80&sig=66,61722.5,2026-03-09 21:00:00,2026-03-11 21:00:00
67,USB Hub Ultra Model-67,High quality usb hub ultra model-67 built for daily use and durability.,Experience premium performance with the USB Hub Ultra Model-67. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v67,computers,https://images.unsplash.com/photo-1587831990711-23ca6441447b?auto=format&fit=crop&w=500&q=80&sig=67,70309.43,2026-02-24 01:00:00,2026-03-02 01:00:00
68,Organizer Water Bottle Model-68,High quality organizer water bottle model-68 built for daily use and durability.,Experience premium performance with the Organizer Water Bottle Model-68. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v68,others,https://images.unsplash.com/photo-1602143407151-7111542de6e8?auto=format&fit=crop&w=500&q=80&sig=68,72064.06,2026-02-10 04:00:00,2026-02-10 04:00:00
69,Workstation Studio Model-69,High quality workstation studio model-69 built for daily use and durability.,Experience premium performance with the Workstation Studio Model-69. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v69,laptops,https://images.unsplash.com/photo-1603302576837-37561b2fe536?auto=format&fit=crop&w=500&q=80&sig=69,41282.26,2026-01-06 14:00:00,2026-01-12 14:00:00
70,USB Hub Monitor Model-70,High quality usb hub monitor model-70 built for daily use and durability.,Experience premium performance with the USB Hub Monitor Model-70. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v70,computers,https://images.unsplash.com/photo-1587831990711-23ca6441447b?auto=format&fit=crop&w=500&q=80&sig=70,6573.74,2026-02-10 07:00:00,2026-02-12 07:00:00
71,Studio Studio Model-71,High quality studio studio model-71 built for daily use and durability.,Experience premium performance with the Studio Studio Model-71. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v71,laptops,https://images.unsplash.com/photo-1496181130204-755241524eab?auto=format&fit=crop&w=500&q=80&sig=71,36479.33,2026-04-02 10:00:00,2026-04-07 10:00:00
72,Zen Air Model-72,High quality zen air model-72 built for daily use and durability.,Experience premium performance with the Zen Air Model-72. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v72,laptops,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?auto=format&fit=crop&w=500&q=80&sig=72,41772.53,2026-01-01 05:00:00,2026-01-01 05:00:00
73,Gaming Rig Pro Model-73,High quality gaming rig pro model-73 built for daily use and durability.,Experience premium performance with the Gaming Rig Pro Model-73. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v73,computers,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?auto=format&fit=crop&w=500&q=80&sig=73,68088.19,2026-01-10 15:00:00,2026-01-20 15:00:00
74,Water Bottle Backpack Model-74,High quality water bottle backpack model-74 built for daily use and durability.,Experience premium performance with the Water Bottle Backpack Model-74. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v74,others,https://images.unsplash.com/photo-1602143407151-7111542de6e8?auto=format&fit=crop&w=500&q=80&sig=74,26100.63,2026-01-20 18:00:00,2026-01-20 18:00:00
75,Chromebook Zen Model-75,High quality chromebook zen model-75 built for daily use and durability.,Experience premium performance with the Chromebook Zen Model-75. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v75,laptops,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?auto=format&fit=crop&w=500&q=80&sig=75,74855.62,2026-03-27 09:00:00,2026-03-27 09:00:00
76,Pro Wireless Model-76,High quality pro wireless model-76 built for daily use and durability.,Experience premium performance with the Pro Wireless Model-76. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v76,computers,https://images.unsplash.com/photo-1547082299-de196ea013d6?auto=format&fit=crop&w=500&q=80&sig=76,47127.43,2026-01-19 05:00:00,2026-01-26 05:00:00
77,Monitor USB Hub Model-77,High quality monitor usb hub model-77 built for daily use and durability.,Experience premium performance with the Monitor USB Hub Model-77. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v77,computers,https://images.unsplash.com/photo-1547082299-de196ea013d6?auto=format&fit=crop&w=500&q=80&sig=77,76690.41,2026-01-08 07:00:00,2026-01-08 07:00:00
78,USB Hub Monitor Model-78,High quality usb hub monitor model-78 built for daily use and durability.,Experience premium performance with the USB Hub Monitor Model-78. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v78,computers,https://images.unsplash.com/photo-1587831990711-23ca6441447b?auto=format&fit=crop&w=500&q=80&sig=78,51359.27,2026-01-19 01:00:00,2026-01-19 01:00:00
79,Pro RGB Model-79,High quality pro rgb model-79 built for daily use and durability.,Experience premium performance with the Pro RGB Model-79. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v79,computers,https://images.unsplash.com/photo-1618384887929-16ec33fab9ef?auto=format&fit=crop&w=500&q=80&sig=79,28941.27,2026-02-28 17:00:00,2026-03-02 17:00:00
80,RGB RGB Model-80,High quality rgb rgb model-80 built for daily use and durability.,Experience premium performance with the RGB RGB Model-80. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v80,computers,https://images.unsplash.com/photo-1587831990711-23ca6441447b?auto=format&fit=crop&w=500&q=80&sig=80,62528.93,2026-04-03 19:00:00,2026-04-03 19:00:00
81,Mini Puzzle Model-81,High quality mini puzzle model-81 built for daily use and durability.,Experience premium performance with the Mini Puzzle Model-81. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v81,toys,https://images.unsplash.com/photo-1515488042361-404e9250afef?auto=format&fit=crop&w=500&q=80&sig=81,12842.13,2026-02-16 22:00:00,2026-02-17 22:00:00
82,Pro Mouse Model-82,High quality pro mouse model-82 built for daily use and durability.,Experience premium performance with the Pro Mouse Model-82. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v82,computers,https://images.unsplash.com/photo-1527443224154-c4a3942d3acf?auto=format&fit=crop&w=500&q=80&sig=82,52587.89,2026-03-13 23:00:00,2026-03-13 23:00:00
83,Slim Ultrabook Model-83,High quality slim ultrabook model-83 built for daily use and durability.,Experience premium performance with the Slim Ultrabook Model-83. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v83,laptops,https://images.unsplash.com/photo-1517336714731-489689fd1ca8?auto=format&fit=crop&w=500&q=80&sig=83,17587.04,2026-01-10 08:00:00,2026-01-10 08:00:00
84,Juicer Deluxe Model-84,High quality juicer deluxe model-84 built for daily use and durability.,Experience premium performance with the Juicer Deluxe Model-84. This product is engineered using top-tier materials to ensure longevity and seamless integration into your routine. Perfect for enthusiasts and professionals alike.,Premium Quality/Durable Build/Easy to Use/Version v84,kitchen,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=500&q=80&sig=84,28342.71,2026-03-23 19:00:00,2026-03-23 19:00:00
